Date,Open,High,Low,Close,Adj Close,Volume
2018-12-31,34.470001,34.709999,34.119999,34.650002,33.409584,4149100
2019-01-02,34.450001,34.779999,33.939999,34.480000,33.245667,4094800
2019-01-03,34.740002,34.869999,34.049999,34.380001,33.149246,5763200
2019-01-04,33.910000,34.490002,33.279999,34.380001,33.149246,8622600
2019-01-07,34.669998,34.930000,33.799999,33.970001,32.753929,4868600
2019-01-08,33.630001,34.080002,33.389999,34.070000,32.850346,6457200
2019-01-09,34.020000,34.540001,33.970001,34.369999,33.139606,5259700
2019-01-10,34.299999,34.930000,34.189999,34.820000,33.573498,5008400
2019-01-11,34.910000,35.180000,34.740002,34.880001,33.631351,3821500
2019-01-14,32.849998,33.490002,31.650000,31.780001,30.642323,28513700
2019-01-15,31.770000,31.969999,30.670000,31.020000,29.909531,15514100
2019-01-16,31.080000,31.959999,31.000000,31.559999,30.430201,8730200
2019-01-17,31.549999,31.639999,31.209999,31.620001,30.488052,5386400
2019-01-18,31.500000,32.139999,31.320000,31.770000,30.632683,8021500
2019-01-22,31.760000,32.189999,31.450001,32.099998,30.950869,8188700
2019-01-23,31.910000,32.480000,31.730000,32.200001,31.047291,8544500
2019-01-24,32.000000,32.240002,31.840000,32.180000,31.028004,6683400
2019-01-25,32.660000,33.200001,32.570000,33.160000,31.972923,10288800
2019-01-28,33.340000,33.500000,32.669998,32.910000,31.731869,10985700
2019-01-29,33.310001,33.590000,32.790001,33.540001,32.339317,8387900
2019-01-30,33.580002,34.189999,33.060001,33.709999,32.503231,6900700
2019-01-31,33.869999,34.250000,33.529999,34.110001,32.888916,8441500
2019-02-01,34.130001,34.160000,33.360001,33.840000,32.628578,6208800
2019-02-04,33.430000,34.209999,33.310001,34.160000,32.937122,5382900
2019-02-05,34.099998,34.150002,33.700001,34.119999,32.898552,4709300
2019-02-06,33.820000,34.310001,33.820000,33.980000,32.763569,4864300
2019-02-07,33.869999,34.290001,33.580002,33.730000,32.522514,4099300
2019-02-08,33.860001,33.980000,33.509998,33.840000,32.628578,4209200
2019-02-11,33.520000,33.880001,33.410000,33.650002,32.445381,3945800
2019-02-12,33.810001,33.810001,33.279999,33.389999,32.194691,5833400
2019-02-13,33.279999,33.660000,33.119999,33.230000,32.040417,5427600
2019-02-14,33.099998,33.310001,32.750000,33.110001,31.924711,7110100
2019-02-15,33.380001,33.480000,32.959999,33.240002,32.050056,6160000
2019-02-19,33.619999,34.740002,33.000000,34.529999,33.293877,10131300
2019-02-20,34.759998,35.860001,34.400002,35.389999,34.123089,11737000
2019-02-21,35.700001,36.099998,34.480000,35.410000,34.142376,12114500
2019-02-22,36.189999,37.630001,35.830002,36.480000,35.174072,33898300
2019-02-25,36.299999,36.490002,35.439999,36.099998,34.807671,14348900
2019-02-26,35.980000,36.200001,34.730000,34.950001,33.698841,13697700
2019-02-27,34.869999,34.900002,33.799999,34.020000,32.802135,13571800
2019-02-28,33.919998,34.310001,33.799999,34.119999,32.898552,9454900
2019-03-01,33.810001,34.480000,33.669998,33.820000,32.609295,11698200
2019-03-04,33.799999,34.509998,33.660000,34.450001,33.216740,11457400
2019-03-05,34.320000,34.750000,34.209999,34.500000,33.264954,8590900
2019-03-06,34.380001,34.419998,33.090000,33.139999,32.083832,13029900
2019-03-07,33.070000,33.419998,32.939999,33.220001,32.161282,16102400
2019-03-08,33.750000,34.040001,33.209999,33.709999,32.635666,8988600
2019-03-11,33.279999,33.810001,32.459999,33.450001,32.383953,40174200
2019-03-12,33.630001,34.630001,33.520000,34.520000,33.419853,19818400
2019-03-13,34.730000,34.939999,34.200001,34.410000,33.313358,17027300
2019-03-14,33.779999,34.040001,33.389999,33.419998,32.354908,11498800
2019-03-15,33.549999,33.889999,32.910000,33.139999,32.083832,14393100
2019-03-18,33.320000,33.389999,32.950001,33.000000,31.948294,8772100
2019-03-19,33.240002,33.790001,33.180000,33.279999,32.219368,9453900
2019-03-20,33.200001,33.950001,32.660000,33.869999,32.790569,13382000
2019-03-21,33.860001,34.480000,33.580002,34.330002,33.235912,15559800
2019-03-22,34.049999,34.799999,33.549999,34.500000,33.400490,31349200
2019-03-25,34.810001,35.279999,34.500000,34.900002,33.787743,26182900
2019-03-26,34.540001,35.560001,34.540001,35.560001,34.426708,23925300
2019-03-27,35.650002,35.840000,35.389999,35.709999,34.571926,11174200
2019-03-28,35.169998,35.930000,35.060001,35.570000,34.436386,9611800
2019-03-29,35.810001,36.029999,35.599998,35.770000,34.630016,9924500
2019-04-01,35.840000,36.029999,35.430000,35.610001,34.475113,9228300
2019-04-02,35.509998,35.919998,35.380001,35.830002,34.688107,11167100
2019-04-03,35.869999,36.099998,35.709999,35.950001,34.804279,8077000
2019-04-04,35.939999,36.490002,35.630001,36.480000,35.317383,10703000
2019-04-05,36.349998,36.529999,36.110001,36.500000,35.336750,5761500
2019-04-08,36.709999,36.830002,36.349998,36.660000,35.491650,6306500
2019-04-09,36.700001,36.779999,36.209999,36.599998,35.433559,5079800
2019-04-10,36.529999,36.689999,36.200001,36.270000,35.114082,6562100
2019-04-11,35.930000,36.279999,35.650002,35.970001,34.823643,10950300
