Date,Open,High,Low,Close,Adj Close,Volume
2014-01-02,77.169998,77.320000,76.360001,76.449997,63.898243,2846700
2014-01-03,76.360001,76.989998,76.150002,76.290001,63.764503,1958200
2014-01-06,76.510002,77.489998,76.400002,77.010002,64.366295,2815600
2014-01-07,77.070000,77.830002,76.669998,77.019997,64.374680,4005700
2014-01-08,77.250000,77.410004,76.150002,76.870003,64.249283,4492200
2014-01-09,77.010002,78.250000,76.879997,78.129997,65.302414,4187400
2014-01-10,78.389999,79.000000,77.239998,78.000000,65.193764,3019900
2014-01-13,78.199997,78.199997,75.489998,75.809998,63.363308,3046300
2014-01-14,76.150002,76.709999,75.800003,76.489998,63.931664,3359100
2014-01-15,76.500000,76.529999,74.750000,75.540001,63.137630,3697800
2014-01-16,75.309998,75.730003,74.669998,75.389999,63.012257,3231900
2014-01-17,74.870003,76.620003,74.849998,76.019997,63.538845,3901600
2014-01-21,76.029999,77.400002,76.029999,76.900002,64.274353,2792000
2014-01-22,77.300003,77.599998,76.089996,77.099998,64.441521,2748300
2014-01-23,77.519997,78.099998,76.040001,77.199997,64.525093,4105600
2014-01-24,76.220001,76.349998,73.599998,74.440002,62.218254,4712700
2014-01-27,74.570000,75.699997,73.779999,74.900002,62.602730,3408300
2014-01-28,73.919998,75.459999,73.919998,75.080002,62.753162,2792000
2014-01-29,74.029999,76.900002,70.809998,74.180000,62.000931,5942000
2014-01-30,74.440002,74.970001,73.370003,73.559998,61.482716,4595300
2014-01-31,73.099998,74.580002,72.750000,73.089996,61.089897,5799800
2014-02-03,73.120003,73.580002,71.139999,71.360001,59.643925,5620300
2014-02-04,71.510002,71.750000,68.779999,71.139999,59.460049,4647500
2014-02-05,70.750000,71.550003,69.110001,70.669998,59.067226,6071000
2014-02-06,71.300003,73.620003,70.889999,73.300003,61.265423,5388900
2014-02-07,73.699997,74.430000,72.910004,74.279999,62.084507,3310400
2014-02-10,74.349998,74.690002,72.029999,72.269997,60.404499,3743600
2014-02-11,72.300003,74.260002,72.239998,74.089996,61.925701,3711500
2014-02-12,74.169998,74.599998,73.360001,73.639999,61.549595,3045200
2014-02-13,72.750000,74.919998,72.629997,74.650002,62.725967,3234400
2014-02-14,74.470001,75.980003,74.260002,75.930000,63.801521,2408700
2014-02-18,76.209999,76.989998,75.269997,75.379997,63.339371,2813700
2014-02-19,75.220001,76.949997,75.019997,75.269997,63.246925,3700300
2014-02-20,75.019997,75.760002,74.750000,75.290001,63.263729,3164800
2014-02-21,75.080002,75.690002,74.809998,74.949997,62.978050,3210500
2014-02-24,75.010002,77.769997,75.010002,76.250000,64.070396,3631400
2014-02-25,76.230003,78.309998,75.900002,77.529999,65.145927,4201700
2014-02-26,77.440002,77.930000,76.449997,76.760002,64.498940,3384100
2014-02-27,76.480003,76.800003,74.330002,74.739998,62.801582,5635900
2014-02-28,74.779999,78.889999,74.379997,74.860001,62.902412,4209000
2014-03-03,74.650002,75.769997,74.370003,74.860001,62.902412,2672200
2014-03-04,75.550003,76.199997,74.900002,76.080002,63.927536,2380300
2014-03-05,75.800003,76.930000,75.449997,76.809998,64.540955,2815300
2014-03-06,76.980003,78.790001,76.949997,78.139999,65.658508,3699300
2014-03-07,78.500000,78.779999,77.349998,78.080002,65.608086,2243500
2014-03-10,78.000000,79.199997,77.820000,78.660004,66.095444,2371900
2014-03-11,78.629997,79.379997,78.010002,79.080002,66.448349,3068100
2014-03-12,79.089996,80.290001,79.059998,80.000000,67.221405,3437700
2014-03-13,80.070000,80.389999,77.720001,78.139999,65.658508,3439100
2014-03-14,78.029999,79.410004,78.000000,78.690002,66.120667,2751000
2014-03-17,78.860001,79.720001,78.739998,79.349998,66.675209,2640700
2014-03-18,79.320000,80.360001,78.910004,80.349998,67.515480,3002000
2014-03-19,80.239998,80.250000,77.919998,78.430000,65.902176,2894800
2014-03-20,78.070000,78.959999,77.529999,78.500000,65.960999,3108200
2014-03-21,80.120003,80.120003,77.820000,77.949997,65.498848,4624400
2014-03-24,78.370003,78.699997,77.019997,77.419998,65.053497,3287000
2014-03-25,77.239998,78.739998,77.239998,78.199997,65.708923,3040600
2014-03-26,78.470001,78.800003,76.919998,77.209999,64.877045,2657000
2014-03-27,77.290001,77.669998,76.730003,76.860001,64.582947,3430600
2014-03-28,77.000000,77.400002,76.510002,76.650002,64.406494,3014100
2014-03-31,77.300003,77.559998,76.870003,77.059998,64.751022,3071500
2014-04-01,77.220001,79.639999,76.930000,79.580002,66.868477,4031200
2014-04-02,79.169998,79.500000,77.889999,79.239998,66.582787,3083000
2014-04-03,79.669998,80.910004,79.669998,80.599998,67.725571,3319400
2014-04-04,81.010002,81.430000,79.150002,79.570000,66.860069,3315400
2014-04-07,79.099998,79.949997,77.879997,77.949997,65.498848,3224400
2014-04-08,78.059998,78.669998,77.010002,77.559998,65.171127,3338900
2014-04-09,78.029999,78.709999,77.230003,78.330002,65.818153,2515700
2014-04-10,78.269997,79.379997,76.669998,76.690002,64.440102,3875400
2014-04-11,76.629997,78.059998,76.180000,76.750000,64.490524,5550200
2014-04-14,77.110001,78.029999,76.639999,78.010002,65.549263,2673900
2014-04-15,77.760002,78.709999,76.739998,78.680000,66.112244,3647700
2014-04-16,79.419998,81.150002,78.629997,81.110001,68.154099,3800900
2014-04-17,80.669998,81.349998,80.000000,80.279999,67.456650,4512100
2014-04-21,80.360001,82.150002,80.190002,81.820000,68.750671,2938800
2014-04-22,81.330002,82.470001,80.730003,81.980003,68.885147,2987200
2014-04-23,81.849998,82.949997,81.500000,82.300003,69.154007,2077200
2014-04-24,82.599998,83.050003,81.760002,82.570000,69.380890,2592200
2014-04-25,82.529999,83.099998,82.029999,82.589996,69.397697,2544900
