Date,Open,High,Low,Close,Adj Close,Volume
1990-12-31,5.828125,5.843750,5.484375,5.640625,2.940265,32124800
1991-01-07,5.640625,5.671875,5.328125,5.531250,2.883250,40365600
1991-01-14,5.531250,6.078125,5.421875,6.078125,3.168317,73003200
1991-01-21,6.031250,6.140625,5.937500,5.968750,3.111306,28996800
1991-01-28,5.968750,6.093750,5.875000,5.906250,3.078727,29368800
1991-02-04,5.921875,6.484375,5.921875,6.312500,3.290490,42644800
1991-02-11,6.328125,6.625000,6.328125,6.562500,3.420805,49911200
1991-02-18,6.562500,6.796875,6.421875,6.656250,3.469675,30008000
1991-02-25,6.671875,6.781250,6.390625,6.593750,3.437097,29413600
1991-03-04,6.593750,6.703125,6.437500,6.531250,3.404517,34855200
1991-03-11,6.531250,6.828125,6.437500,6.703125,3.494111,40659200
1991-03-18,6.703125,6.937500,6.625000,6.750000,3.534780,32060800
1991-03-25,6.750000,6.875000,6.609375,6.781250,3.551147,24562400
1991-04-01,6.781250,7.093750,6.750000,6.765625,3.542961,33520800
1991-04-08,6.765625,6.796875,6.531250,6.703125,3.510234,35736000
1991-04-15,6.703125,7.078125,6.703125,6.781250,3.551147,42863200
1991-04-22,6.781250,6.796875,6.546875,6.625000,3.469319,35356000
1991-04-29,6.625000,6.906250,6.421875,6.890625,3.608421,39280800
1991-05-06,6.890625,7.015625,6.671875,6.843750,3.583875,25894400
1991-05-13,6.843750,6.906250,6.625000,6.859375,3.592055,35632000
1991-05-20,6.859375,7.078125,6.781250,6.984375,3.657516,28961600
1991-05-27,6.984375,7.250000,6.968750,7.156250,3.747521,25945600
1991-06-03,7.140625,7.140625,6.828125,6.859375,3.592055,25969600
1991-06-10,6.859375,7.062500,6.781250,7.015625,3.673879,23754400
1991-06-17,7.015625,7.046875,6.781250,6.937500,3.648927,32648800
1991-06-24,6.937500,6.968750,6.703125,6.812500,3.583181,31864000
1991-07-01,6.812500,7.015625,6.812500,6.984375,3.673584,22292000
1991-07-08,6.984375,7.250000,6.875000,7.218750,3.796857,30381600
1991-07-15,7.218750,7.500000,7.156250,7.437500,3.911911,32093600
1991-07-22,7.437500,7.468750,7.203125,7.234375,3.805075,20393600
1991-07-29,7.234375,7.750000,7.218750,7.734375,4.068062,29377600
1991-08-05,7.734375,8.000000,7.640625,7.859375,4.133807,35720800
1991-08-12,7.859375,8.078125,7.812500,7.843750,4.125588,33102400
1991-08-19,7.796875,8.203125,7.578125,8.125000,4.273517,44564000
1991-08-26,8.125000,8.312500,8.031250,8.218750,4.322828,22116800
1991-09-02,8.218750,8.312500,7.984375,8.140625,4.281735,20401600
1991-09-09,8.125000,8.125000,7.937500,8.062500,4.240644,24607200
1991-09-16,8.062500,8.218750,8.046875,8.093750,4.272828,25041600
1991-09-23,8.093750,8.109375,8.015625,8.031250,4.239832,21523200
1991-09-30,8.031250,8.234375,7.968750,7.984375,4.215087,20848800
1991-10-07,7.984375,8.093750,7.843750,7.875000,4.157343,24395200
1991-10-14,7.875000,8.015625,7.796875,7.921875,4.182091,29764000
1991-10-21,7.921875,7.953125,7.812500,7.921875,4.182091,24340000
1991-10-28,7.921875,8.453125,7.921875,8.265625,4.363560,30460800
1991-11-04,8.265625,8.328125,8.109375,8.203125,4.330568,16667200
1991-11-11,8.218750,8.687500,8.093750,8.093750,4.272828,26592000
1991-11-18,8.093750,8.703125,8.093750,8.656250,4.569781,40250400
1991-11-25,8.609375,8.843750,8.453125,8.671875,4.594068,24548000
1991-12-02,8.671875,9.109375,8.531250,8.937500,4.734788,31321600
1991-12-09,9.000000,9.140625,8.890625,9.000000,4.767898,26175200
1991-12-16,9.000000,9.531250,8.968750,9.484375,5.024502,41892800
1991-12-23,9.484375,10.156250,9.468750,10.031250,5.314220,25520800
1991-12-30,10.031250,10.421875,9.781250,10.406250,5.512881,38537600
1992-01-06,10.406250,10.406250,9.765625,9.906250,5.247999,45766400
1992-01-13,9.890625,10.031250,9.218750,9.265625,4.908617,59605600
1992-01-20,9.171875,9.421875,9.046875,9.359375,4.958279,48194400
1992-01-27,9.359375,9.859375,8.890625,9.687500,5.132115,57120000
1992-02-03,9.734375,9.937500,9.734375,9.765625,5.173499,39944000
1992-02-10,9.781250,9.859375,9.625000,9.625000,5.099001,31340800
1992-02-17,9.625000,9.921875,9.421875,9.890625,5.239719,34495200
1992-02-24,9.890625,10.343750,9.843750,10.218750,5.413549,39936800
1992-03-02,10.218750,10.281250,9.843750,9.859375,5.223165,34687200
1992-03-09,9.859375,10.265625,9.750000,10.171875,5.388715,33380800
1992-03-16,10.171875,10.312500,10.000000,10.125000,5.382992,34812800
1992-03-23,10.125000,10.421875,10.078125,10.343750,5.499293,25369600
1992-03-30,10.343750,10.406250,10.031250,10.375000,5.515905,33457600
1992-04-06,10.390625,10.546875,9.890625,10.296875,5.474374,38381600
1992-04-13,10.296875,10.437500,10.125000,10.390625,5.524215,30223200
1992-04-20,10.328125,10.343750,10.062500,10.125000,5.382992,35628000
1992-04-27,10.125000,10.406250,9.953125,10.359375,5.507599,34949600
1992-05-04,10.390625,10.578125,10.281250,10.562500,5.615591,28454400
1992-05-11,10.562500,11.062500,10.562500,10.843750,5.765116,48316400
1992-05-18,10.875000,11.281250,10.875000,11.062500,5.881416,29296800
1992-05-25,11.062500,11.187500,10.718750,11.000000,5.848189,23682000
1992-06-01,11.000000,11.250000,10.656250,10.968750,5.831577,31930400
1992-06-08,10.968750,11.031250,10.500000,10.562500,5.615591,25950800
1992-06-15,10.562500,10.593750,9.718750,10.093750,5.383657,60725600
1992-06-22,10.062500,10.187500,9.906250,9.937500,5.300316,17934000
1992-06-29,9.968750,10.531250,9.937500,10.468750,5.583666,25618400
1992-07-06,10.500000,10.843750,10.406250,10.656250,5.683671,29572400
1992-07-13,10.656250,10.718750,10.000000,10.218750,5.450329,40212000
1992-07-20,10.218750,10.437500,10.031250,10.125000,5.400323,22351600
1992-07-27,10.125000,10.593750,10.031250,10.468750,5.583666,24252400
1992-08-03,10.468750,10.906250,10.437500,10.656250,5.683671,21638800
1992-08-10,10.656250,10.875000,10.593750,10.843750,5.783682,16580000
1992-08-17,10.843750,10.968750,10.625000,10.687500,5.700341,20743200
1992-08-24,10.656250,10.843750,10.468750,10.843750,5.783682,17030000
1992-08-31,10.843750,11.000000,10.687500,10.906250,5.817016,17213600
1992-09-07,10.906250,11.093750,10.843750,11.062500,5.900353,18241200
1992-09-14,11.062500,11.343750,10.968750,11.250000,6.019677,28633200
1992-09-21,11.218750,11.218750,10.062500,10.281250,5.501316,49025600
1992-09-28,10.281250,10.562500,9.750000,9.812500,5.250498,33224800
1992-10-05,9.812500,9.875000,9.218750,9.250000,4.949512,50552800
1992-10-12,9.250000,10.093750,9.125000,10.093750,5.400990,39818400
1992-10-19,10.093750,10.343750,9.968750,10.000000,5.350824,36468400
1992-10-26,10.000000,10.406250,9.937500,10.156250,5.434430,23294400
1992-11-02,10.156250,10.406250,10.062500,10.218750,5.467876,20761200
1992-11-09,10.218750,10.500000,10.125000,10.375000,5.551479,21566400
1992-11-16,10.281250,10.281250,10.093750,10.218750,5.467876,26794400
1992-11-23,10.218750,10.343750,10.093750,10.093750,5.400990,15976400
1992-11-30,10.062500,10.062500,9.687500,9.906250,5.318934,34529200
1992-12-07,9.906250,10.031250,9.750000,9.968750,5.352492,22440000
1992-12-14,9.968750,10.937500,9.781250,10.937500,5.872640,47246000
1992-12-21,10.937500,11.031250,10.812500,10.875000,5.839081,15596000
1992-12-28,10.875000,11.125000,10.468750,10.468750,5.620956,16283200
1993-01-04,10.468750,10.593750,10.031250,10.062500,5.402831,27511200
1993-01-11,10.062500,11.031250,10.000000,10.812500,5.805525,34968800
1993-01-18,10.812500,10.812500,10.250000,10.250000,5.503504,23968400
1993-01-25,10.250000,10.656250,10.250000,10.593750,5.688075,25090800
1993-02-01,10.625000,10.750000,10.218750,10.312500,5.537064,28069200
1993-02-08,10.312500,10.375000,10.062500,10.125000,5.436385,25008800
1993-02-15,10.125000,10.468750,10.000000,10.437500,5.604176,33088000
1993-02-22,10.437500,10.656250,10.187500,10.593750,5.688075,27115200
1993-03-01,10.593750,10.906250,10.468750,10.718750,5.755187,28156800
1993-03-08,10.718750,10.968750,10.531250,10.562500,5.671293,22902000
1993-03-15,10.562500,10.843750,10.531250,10.593750,5.710264,26646400
1993-03-22,10.562500,10.718750,10.343750,10.406250,5.609194,21885200
1993-03-29,10.406250,10.812500,10.406250,10.500000,5.659726,29638800
1993-04-05,10.500000,10.531250,9.375000,9.937500,5.356526,61061200
1993-04-12,9.937500,10.125000,9.437500,9.500000,5.120705,54445600
1993-04-19,9.500000,9.937500,9.437500,9.718750,5.238615,55240000
1993-04-26,9.718750,9.968750,9.687500,9.843750,5.305994,24692800
1993-05-03,9.843750,9.937500,9.625000,9.687500,5.221774,21734400
1993-05-10,9.687500,10.062500,9.687500,9.968750,5.373371,28924000
1993-05-17,9.968750,10.531250,9.937500,10.250000,5.524973,41588400
1993-05-24,10.250000,10.375000,10.156250,10.375000,5.592349,26573600
1993-05-31,10.375000,10.468750,10.218750,10.281250,5.541813,15336800
1993-06-07,10.281250,10.437500,9.968750,10.437500,5.626037,25703200
1993-06-14,10.437500,10.625000,10.312500,10.375000,5.615849,32926400
1993-06-21,10.375000,10.687500,10.218750,10.656250,5.768087,28547600
1993-06-28,10.687500,10.906250,10.656250,10.687500,5.785003,23874000
1993-07-05,10.687500,10.906250,10.468750,10.843750,5.869577,17220000
1993-07-12,10.843750,11.187500,10.812500,11.031250,5.971068,27933600
1993-07-19,11.031250,11.187500,10.906250,11.000000,5.954151,20111200
1993-07-26,11.000000,11.062500,10.750000,10.812500,5.852664,20484400
1993-08-02,10.843750,10.968750,10.593750,10.656250,5.768087,16967200
1993-08-09,10.656250,10.968750,10.625000,10.687500,5.785003,17142000
1993-08-16,10.687500,10.968750,10.437500,10.875000,5.886493,31319200
1993-08-23,10.875000,11.062500,10.656250,10.718750,5.801919,24236400
1993-08-30,10.718750,10.843750,10.593750,10.781250,5.835747,18436000
1993-09-06,10.781250,11.062500,10.656250,11.000000,5.954151,24646400
1993-09-13,11.000000,11.156250,10.687500,10.875000,5.909789,50703600
1993-09-20,10.875000,10.968750,10.562500,10.656250,5.790914,23667200
1993-09-27,10.687500,10.812500,10.437500,10.500000,5.706003,17686400
1993-10-04,10.500000,10.625000,10.250000,10.312500,5.604110,23592000
1993-10-11,10.406250,11.062500,10.406250,11.000000,5.977715,34172800
1993-10-18,10.968750,11.031250,10.687500,10.687500,5.807898,25739200
1993-10-25,10.687500,10.875000,10.500000,10.843750,5.892807,21598800
1993-11-01,10.843750,10.843750,10.250000,10.375000,5.638072,25002400
1993-11-08,10.375000,10.437500,10.000000,10.187500,5.536182,31780400
1993-11-15,10.187500,10.656250,10.187500,10.656250,5.790914,33664000
1993-11-22,10.656250,10.656250,10.437500,10.562500,5.739967,15626000
1993-11-29,10.562500,10.750000,10.500000,10.718750,5.848413,19168000
1993-12-06,10.750000,11.062500,10.750000,10.875000,5.933665,27557200
1993-12-13,10.875000,10.968750,10.625000,10.656250,5.814309,33568800
1993-12-20,10.656250,11.031250,10.625000,10.875000,5.933665,21078000
1993-12-27,10.906250,11.281250,10.906250,11.156250,6.087122,24957600
1994-01-03,11.156250,11.187500,10.500000,10.656250,5.814309,37482400
1994-01-10,10.656250,10.875000,10.562500,10.625000,5.797260,26400400
1994-01-17,10.562500,10.562500,10.062500,10.312500,5.626751,38085600
1994-01-24,10.281250,10.468750,10.031250,10.312500,5.626751,31856000
1994-01-31,10.281250,10.562500,10.125000,10.187500,5.558548,34851200
1994-02-07,10.187500,10.375000,10.062500,10.375000,5.660850,32059200
1994-02-14,10.375000,10.500000,10.093750,10.375000,5.660850,35932400
1994-02-21,10.375000,10.718750,10.375000,10.500000,5.729054,25278000
1994-02-28,10.531250,10.812500,10.375000,10.406250,5.677904,28508800
1994-03-07,10.406250,10.500000,10.093750,10.218750,5.575598,21986400
1994-03-14,10.218750,10.500000,10.156250,10.468750,5.739302,49751200
1994-03-21,10.468750,10.625000,10.375000,10.437500,5.722168,23963200
1994-03-28,10.437500,10.562500,10.031250,10.156250,5.567978,24770800
1994-04-04,10.156250,10.312500,9.937500,10.281250,5.636512,38081200
1994-04-11,10.281250,10.312500,9.718750,9.843750,5.396656,31974800
1994-04-18,9.843750,10.250000,9.781250,10.000000,5.482318,33512800
1994-04-25,10.000000,10.468750,10.000000,10.437500,5.722168,21664400
1994-05-02,10.437500,10.531250,10.031250,10.062500,5.516579,24513200
1994-05-09,9.968750,10.125000,9.781250,9.875000,5.413788,33740400
1994-05-16,9.875000,10.375000,9.875000,10.218750,5.602244,28466000
1994-05-23,10.218750,10.281250,10.000000,10.156250,5.567978,20626800
1994-05-30,10.156250,10.531250,10.031250,10.500000,5.756434,23342000
1994-06-06,10.500000,10.593750,10.062500,10.062500,5.516579,34085600
1994-06-13,10.000000,10.187500,9.812500,10.000000,5.507966,52709600
1994-06-20,10.000000,10.250000,9.937500,10.031250,5.525178,32108400
