Date,Open,High,Low,Close,Adj Close,Volume
2019-09-20,103.419998,104.040001,102.870003,103.269997,103.269997,9381800
2019-09-23,103.010002,104.820000,103.010002,104.260002,104.260002,2413000
2019-09-24,104.199997,104.389999,102.330002,103.620003,103.620003,2599700
2019-09-25,103.389999,105.519997,102.900002,105.059998,105.059998,3043400
2019-09-26,104.629997,105.050003,103.110001,104.559998,104.559998,1762600
2019-09-27,104.809998,105.480003,102.980003,103.660004,103.660004,2297000
2019-09-30,103.400002,103.949997,102.339996,102.400002,102.400002,1801600
2019-10-01,103.160004,103.510002,100.830002,101.029999,101.029999,1897900
2019-10-02,100.400002,100.459999,97.199997,98.239998,98.239998,2066700
2019-10-03,97.760002,98.889999,96.949997,98.870003,98.870003,1639800
2019-10-04,99.269997,100.980003,99.209999,100.860001,100.860001,2097300
2019-10-07,101.260002,102.250000,100.730003,101.360001,101.360001,2377200
2019-10-08,100.879997,101.550003,100.389999,100.820000,100.820000,1904300
2019-10-09,101.959999,103.570000,101.760002,102.709999,102.709999,1827300
2019-10-10,103.620003,106.709999,103.449997,106.599998,106.599998,3782100
2019-10-11,107.000000,108.199997,106.419998,106.529999,106.529999,2388900
2019-10-14,106.000000,107.190002,105.779999,106.650002,106.650002,1409000
2019-10-15,106.500000,108.120003,106.160004,107.300003,107.300003,1606400
2019-10-16,106.790001,107.769997,105.940002,106.260002,106.260002,1865400
2019-10-17,107.000000,107.260002,106.389999,107.209999,107.209999,1767600
2019-10-18,107.000000,107.980003,106.709999,107.199997,107.199997,3015900
2019-10-21,108.000000,108.570000,107.570000,108.199997,108.199997,1638800
2019-10-22,108.690002,109.830002,108.070000,108.769997,108.769997,1571400
2019-10-23,108.769997,109.199997,108.330002,109.000000,109.000000,2329600
2019-10-24,109.510002,110.970001,109.180000,110.629997,110.629997,3471800
2019-10-25,112.230003,117.000000,111.900002,114.419998,114.419998,6245800
2019-10-28,115.000000,118.919998,115.000000,117.250000,117.250000,4706800
2019-10-29,116.489998,119.779999,116.349998,118.959999,118.959999,3838400
2019-10-30,119.220001,119.220001,116.160004,116.449997,116.449997,2286700
2019-10-31,116.650002,117.239998,114.900002,116.820000,116.820000,394060000
